"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","min_attribution","inactivity_rate_percent","negative_appearances","total_appearances","negative_consistency_percent","min_attribution_ever","max_attribution_ever","lowest_attribution_example","highest_attribution_example","active_negative_attribution_example","inactive_positive_attribution_example"
230,28768,C1=CC=C([C@@H]2C[C@H]2NC2=CC(=NC=N2)N[C@@H]2CCCC2)C=C1,6,0,6,0,0,-0.6884,-0.7616,100.00,6,6,100.0,-0.762,-0.542,LOWEST ATTR (INACTIVE): CHEMBL274713 | SMILES: CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=CC=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: -0.762 | Prediction: 0.033 | MW: 486.6 | LogP: 1.74,HIGHEST ATTR (INACTIVE): CHEMBL4792212 | SMILES: CC(O)CSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1 | Attribution: -0.542 | Prediction: 0.079 | MW: 538.6 | LogP: 0.98,,
231,31098,C1=CC2=CCCC[C@H]2[C@H](C2=CC=CC=C2)C1,6,0,6,0,0,-0.6721,-0.7616,100.00,6,6,100.0,-0.762,-0.606,LOWEST ATTR (INACTIVE): CHEMBL3289248 | SMILES: N#CC1=C(N)C2(C(=O)C3=CC=CC=C3C2=O)[C@@H](C2=CC=CC=C2F)[C@@H]2CCCC=C12 | Attribution: -0.762 | Prediction: 0.004 | MW: 398.4 | LogP: 4.45,HIGHEST ATTR (INACTIVE): CHEMBL3289255 | SMILES: CC1=CC=C([C@H]2[C@@H]3CCCC=C3C(C#N)=C(N)[C@]23C(=O)NC2=CC=CC=C23)C=C1 | Attribution: -0.606 | Prediction: 0.011 | MW: 381.5 | LogP: 4.45,,
232,11676,C(/C=C/C1=CC=CC=C1)C1=CC=CC(SNC2=CN=CNC2)=C1,6,0,6,0,0,-0.6478,-0.7616,100.00,6,6,100.0,-0.762,-0.483,LOWEST ATTR (INACTIVE): CHEMBL4476177 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC(OC)=C(OC)C(OC)=C2)C=C1S(=O)(=O)NC1=C(N)N=C(SC)NC1=O | Attribution: -0.762 | Prediction: 0.074 | MW: 562.6 | LogP: 2.81,HIGHEST ATTR (INACTIVE): CHEMBL4541915 | SMILES: COC1=CC=C(C(=O)/C=C/C2=CC=C(C)C=C2)C=C1S(=O)(=O)NC1=C(N)N=C(SC)NC1=O | Attribution: -0.483 | Prediction: 0.082 | MW: 486.6 | LogP: 3.09,,
233,36070,C(CCCC=CC[C@H]1CCC[C@H]2CC[C@@H]3O[C@@H]3C21)OCC1=CC=CC=C1,6,0,6,0,0,-0.6461,-0.6897,100.00,6,6,100.0,-0.690,-0.590,LOWEST ATTR (INACTIVE): CHEMBL4581426 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.690 | Prediction: 0.012 | MW: 572.8 | LogP: 7.27,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.590 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
234,55960,C1=CC=C(NCCNC2=NOC=N2)C=C1,6,0,6,0,0,-0.6182,-0.7616,100.00,6,6,100.0,-0.762,-0.435,LOWEST ATTR (INACTIVE): CHEMBL3628576 | SMILES: OC1=CC=C(C2=NC(N3CCN(C4=CC=CC(Cl)=C4)CC3)=NO2)C=C1 | Attribution: -0.762 | Prediction: 0.020 | MW: 356.8 | LogP: 3.42,HIGHEST ATTR (INACTIVE): CHEMBL3628579 | SMILES: ClC1=CC(Cl)=CC(N2CCN(C3=NOC(C4=NNC=C4Cl)=N3)CC2)=C1 | Attribution: -0.435 | Prediction: 0.088 | MW: 399.7 | LogP: 3.75,,
235,36057,C(OCC1=CC=CC=C1)C1CCC[C@H](C=CC[C@H]2CCC[C@H]3CC[C@@H]4O[C@@H]4C32)C1,6,0,6,0,0,-0.5952,-0.6426,100.00,6,6,100.0,-0.643,-0.534,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.643 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.534 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
236,36079,C(CCCC=CC[C@H]1CCCCC1[C@@H]1CO1)OCC1=CC=CC=C1,6,0,6,0,0,-0.5884,-0.6544,100.00,6,6,100.0,-0.654,-0.509,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.654 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4584223 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.509 | Prediction: 0.044 | MW: 558.8 | LogP: 8.09,,
237,55963,C1=CC=C(N2CCN(C3=NOC=N3)CC2)C=C1,6,0,6,0,0,-0.5787,-0.6864,100.00,6,6,100.0,-0.686,-0.434,LOWEST ATTR (INACTIVE): CHEMBL3628575 | SMILES: OC1=CC=C(C2=NC(N3CCN(C4=CC=CC=C4)CC3)=NO2)C=C1 | Attribution: -0.686 | Prediction: 0.020 | MW: 322.4 | LogP: 2.77,HIGHEST ATTR (INACTIVE): CHEMBL3628579 | SMILES: ClC1=CC(Cl)=CC(N2CCN(C3=NOC(C4=NNC=C4Cl)=N3)CC2)=C1 | Attribution: -0.434 | Prediction: 0.088 | MW: 399.7 | LogP: 3.75,,
238,36075,C(CCCC1=CC[C@@H](CC1)C1CCC[C@@H]2O[C@H]12)OCC1=CC=CC=C1,6,0,6,0,0,-0.5624,-0.6185,100.00,6,6,100.0,-0.618,-0.477,LOWEST ATTR (INACTIVE): CHEMBL4581426 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.618 | Prediction: 0.012 | MW: 572.8 | LogP: 7.27,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.477 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
239,36049,C(OCC1=CC=CC=C1)C1CCC2CCC3C(=CC[C@H]4C3CC[C@H]3CC[C@@H]5O[C@@H]5C34)[C@@H]2C1,6,0,6,0,0,-0.5325,-0.6008,100.00,6,6,100.0,-0.601,-0.441,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.601 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.441 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
240,36051,C(OCC1=CC=CC=C1)C1CCC2CCC3C[C@H](CC=C3[C@@H]2C1)C1CCC[C@@H]2O[C@H]12,6,0,6,0,0,-0.4888,-0.5734,100.00,6,6,100.0,-0.573,-0.391,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.573 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.391 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
241,36052,C(CC[C@@H]1CCCC2C1=CC[C@H]1C2CC[C@H]2CC[C@@H]3O[C@@H]3C21)OCC1=CC=CC=C1,6,0,6,0,0,-0.4869,-0.5724,100.00,6,6,100.0,-0.572,-0.387,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.572 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.387 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
242,36077,C(CCCC1=CC[C@@H]2C(CCCC2C1)[C@@H]1CO1)OCC1=CC=CC=C1,6,0,6,0,0,-0.4791,-0.5958,100.00,6,6,100.0,-0.596,-0.360,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.596 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4584223 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.360 | Prediction: 0.044 | MW: 558.8 | LogP: 8.09,,
243,36059,C(CC[C@@H]1CCCC2C[C@H](CC=C12)C1CCC[C@@H]2O[C@H]12)OCC1=CC=CC=C1,6,0,6,0,0,-0.4357,-0.5324,100.00,6,6,100.0,-0.532,-0.309,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.532 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.309 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
244,36062,C(OCC1=CC=CC=C1)C1CCC[C@@H](C1)C1=CC[C@@H](CC1)C1CCC[C@@H]2O[C@H]12,6,0,6,0,0,-0.4334,-0.5305,100.00,6,6,100.0,-0.530,-0.305,LOWEST ATTR (INACTIVE): CHEMBL4593607 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.530 | Prediction: 0.016 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4566859 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.305 | Prediction: 0.111 | MW: 560.8 | LogP: 7.88,,
245,122065,C1CCCC2=C1C(C1=CC=CN3N=NN=C13)N1CC3=CC=CC=C3CN21,6,0,6,0,0,-0.4145,-0.4538,100.00,6,6,100.0,-0.454,-0.376,LOWEST ATTR (INACTIVE): CHEMBL3781750 | SMILES: COC1=CC=C2C(=C1)C=C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)C1=NN=NN12 | Attribution: -0.454 | Prediction: 0.012 | MW: 494.5 | LogP: 2.97,HIGHEST ATTR (INACTIVE): CHEMBL3781826 | SMILES: CC1=CC=CC2=C1N1N=NN=C1C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)=C2 | Attribution: -0.376 | Prediction: 0.012 | MW: 478.5 | LogP: 3.27,,
246,122069,C1CCCC2=C1C(CC1=NN=NN1)N1CC3=CC=CC=C3CN21,6,0,6,0,0,-0.4100,-0.4481,100.00,6,6,100.0,-0.448,-0.380,LOWEST ATTR (INACTIVE): CHEMBL3780328 | SMILES: CC1=CC=C2C(=C1)C=C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)C1=NN=NN12 | Attribution: -0.448 | Prediction: 0.011 | MW: 478.5 | LogP: 3.27,HIGHEST ATTR (INACTIVE): CHEMBL3780193 | SMILES: CC1(C)CC(=O)C2=C(C1)N1C(=O)C3=CC=CC=C3C(=O)N1C2C1=CC2=CC=CC=C2N2N=NN=C12 | Attribution: -0.380 | Prediction: 0.009 | MW: 464.5 | LogP: 2.96,,
247,122072,C1CCCC2=C1C(C1=CC=CN3N=NN=C13)N1CC=CCN21,6,0,6,0,0,-0.4019,-0.4415,100.00,6,6,100.0,-0.441,-0.360,LOWEST ATTR (INACTIVE): CHEMBL3781750 | SMILES: COC1=CC=C2C(=C1)C=C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)C1=NN=NN12 | Attribution: -0.441 | Prediction: 0.012 | MW: 494.5 | LogP: 2.97,HIGHEST ATTR (INACTIVE): CHEMBL3781826 | SMILES: CC1=CC=CC2=C1N1N=NN=C1C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)=C2 | Attribution: -0.360 | Prediction: 0.012 | MW: 478.5 | LogP: 3.27,,
248,36074,C(CC[C@@H]1CCCC2C[C@H](CC=C12)C[C@@H]1CO1)OCC1=CC=CC=C1,6,0,6,0,0,-0.3883,-0.5424,100.00,6,6,100.0,-0.542,-0.185,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.542 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4584223 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.185 | Prediction: 0.044 | MW: 558.8 | LogP: 8.09,,
249,36076,C(OCC1=CC=CC=C1)C1CCC[C@@H](C1)C1=CC[C@@H](CC1)C[C@@H]1CO1,6,0,6,0,0,-0.3810,-0.5336,100.00,6,6,100.0,-0.534,-0.187,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.534 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4584223 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.187 | Prediction: 0.044 | MW: 558.8 | LogP: 8.09,,
250,36066,C(OCC1=CC=CC=C1)C1CCC2CCC3C[C@H](CC=C3[C@@H]2C1)C[C@@H]1CO1,6,0,6,0,0,-0.3769,-0.5390,100.00,6,6,100.0,-0.539,-0.163,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.539 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4584223 | SMILES: CC1(C)C(=O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.163 | Prediction: 0.044 | MW: 558.8 | LogP: 8.09,,
251,23418,C1=CC=C(NCN2COC(CN3C=CN=C3)=N2)C=C1,6,0,6,0,0,-0.3550,-0.5603,100.00,5,6,83.3,-0.560,-0.087,LOWEST ATTR (INACTIVE): CHEMBL4521938 | SMILES: CC1=CC([N+](=O)[O-])=CC=C1NCN1N=C(CN2C=C([N+](=O)[O-])N=C2C)OC1=S | Attribution: -0.560 | Prediction: 0.099 | MW: 405.4 | LogP: 2.95,HIGHEST ATTR (INACTIVE): CHEMBL4521423 | SMILES: CC1=NC([N+](=O)[O-])=CN1CC1=NN(CNC2=CC=C(C3=CC=CC=C3)C=C2)C(=S)O1 | Attribution: -0.087 | Prediction: 0.162 | MW: 422.5 | LogP: 4.40,,
252,36067,C(OCC1=CC=CC=C1)C1CCC[C@H](C=CC[C@H]2CCCCC2[C@@H]2CO2)C1,6,0,6,0,0,-0.3380,-0.5177,100.00,6,6,100.0,-0.518,-0.180,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.518 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4541317 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.180 | Prediction: 0.101 | MW: 560.8 | LogP: 7.88,,
253,61911,C1=CC=C(C2=NN(CN3CCOCC3)CN2)C=C1,6,0,6,0,0,-0.2994,-0.4389,100.00,6,6,100.0,-0.439,-0.166,LOWEST ATTR (INACTIVE): CHEMBL564838 | SMILES: COC1=CC=CC=C1/C=N/N1C(C2=CC=C(S(=O)(=O)C3=CC=CC=C3)C=C2)=NN(CN2CCOCC2)C1=S | Attribution: -0.439 | Prediction: 0.053 | MW: 549.7 | LogP: 4.09,HIGHEST ATTR (INACTIVE): CHEMBL564386 | SMILES: O=S(=O)(C1=CC=CC=C1)C1=CC=C(C2=NN(CN3CCOCC3)C(=S)N2/N=C/C2=CC=CO2)C=C1 | Attribution: -0.166 | Prediction: 0.072 | MW: 509.6 | LogP: 3.68,,
254,32101,C1=CC=C(CN2CSN(C3=CON=C3)C2)C=C1,6,0,6,0,0,-0.2880,-0.3480,100.00,6,6,100.0,-0.348,-0.246,LOWEST ATTR (INACTIVE): CHEMBL4634109 | SMILES: CC1=CC=C(CN2C(=O)SN(C3=C(C)ON=C3C)C2=O)C=C1 | Attribution: -0.348 | Prediction: 0.020 | MW: 317.4 | LogP: 2.02,HIGHEST ATTR (INACTIVE): CHEMBL4638466 | SMILES: CC1=NOC(C)=C1N1SC(=O)N(CC2=CC=CC=C2)C1=O | Attribution: -0.246 | Prediction: 0.020 | MW: 303.3 | LogP: 1.71,,
255,122074,C1=CN2CC3=CC=CC=C3CN2C1C1=CC=CN2N=NN=C12,6,0,6,0,0,-0.2542,-0.2916,100.00,6,6,100.0,-0.292,-0.225,LOWEST ATTR (INACTIVE): CHEMBL3780328 | SMILES: CC1=CC=C2C(=C1)C=C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)C1=NN=NN12 | Attribution: -0.292 | Prediction: 0.011 | MW: 478.5 | LogP: 3.27,HIGHEST ATTR (INACTIVE): CHEMBL3781826 | SMILES: CC1=CC=CC2=C1N1N=NN=C1C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)=C2 | Attribution: -0.225 | Prediction: 0.012 | MW: 478.5 | LogP: 3.27,,
256,42447,C1=CN(C2=NN3C=CC=NC3=C2)N=C1,6,0,6,0,0,-0.2535,-0.7616,100.00,3,6,50.0,-0.762,0.233,LOWEST ATTR (INACTIVE): CHEMBL1806691 | SMILES: CC1=NC2=CC(N3N=C(C)C=C3C3=CC=C(Cl)C=C3)=NN2C(C2=CC=C(Cl)C=C2)=C1 | Attribution: -0.762 | Prediction: 0.030 | MW: 434.3 | LogP: 6.17,HIGHEST ATTR (INACTIVE): CHEMBL1806693 | SMILES: CC1=NC2=CC(N3N=C(C)C=C3C3=CC=CS3)=NN2C(C2=CC=CS2)=C1 | Attribution: 0.233 | Prediction: 0.058 | MW: 377.5 | LogP: 4.99,,INACTIVE w/ POS ATTR: CHEMBL1806693 | SMILES: CC1=NC2=CC(N3N=C(C)C=C3C3=CC=CS3)=NN2C(C2=CC=CS2)=C1 | Attribution: 0.233 | Prediction: 0.058 | MW: 377.5
257,122078,C1=CC=C2CN(CC3=CC=CN4N=NN=C34)NCC2=C1,6,0,6,0,0,-0.2117,-0.2765,100.00,6,6,100.0,-0.277,-0.175,LOWEST ATTR (INACTIVE): CHEMBL3780328 | SMILES: CC1=CC=C2C(=C1)C=C(C1C3=C(CC(C)(C)CC3=O)N3C(=O)C4=CC=CC=C4C(=O)N13)C1=NN=NN12 | Attribution: -0.277 | Prediction: 0.011 | MW: 478.5 | LogP: 3.27,HIGHEST ATTR (INACTIVE): CHEMBL3781116 | SMILES: COC1=CC=C2C=C(C3C4=C(CC(C)(C)CC4=O)N4C(=O)C5=CC=CC=C5C(=O)N34)C3=NN=NN3C2=C1 | Attribution: -0.175 | Prediction: 0.012 | MW: 494.5 | LogP: 2.97,,
258,36053,C(OCC1=CC=CC=C1)C1CCC2CCC3C(=CC[C@H]4C3CCCC4[C@@H]3CO3)[C@@H]2C1,6,0,6,0,0,-0.2003,-0.4389,100.00,4,6,66.7,-0.439,0.008,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.439 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4541317 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: 0.008 | Prediction: 0.101 | MW: 560.8 | LogP: 7.88,,INACTIVE w/ POS ATTR: CHEMBL4541317 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: 0.008 | Prediction: 0.101 | MW: 560.8
259,36061,C(CC[C@@H]1CCCC2C1=CC[C@H]1C2CCCC1[C@@H]1CO1)OCC1=CC=CC=C1,6,0,6,0,0,-0.1711,-0.4031,100.00,3,6,50.0,-0.403,0.033,LOWEST ATTR (INACTIVE): CHEMBL4556391 | SMILES: CC1(C)[C@@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: -0.403 | Prediction: 0.017 | MW: 574.8 | LogP: 7.06,HIGHEST ATTR (INACTIVE): CHEMBL4541317 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: 0.033 | Prediction: 0.101 | MW: 560.8 | LogP: 7.88,,INACTIVE w/ POS ATTR: CHEMBL4541317 | SMILES: CC1(C)[C@H](O)[C@@H]2O[C@@H]2[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C(=O)OCC6=CC=CC=C6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12 | Attribution: 0.033 | Prediction: 0.101 | MW: 560.8
