"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_min_attribution","avg_inactivity_rate_percent","pathogen_breakdown"
NEGATIVE SCAFFOLDS,758,80764,C1CN2C[C@H](N3C=NC4=CC=CC=C4C3)CC3C=CN1[C@H]32,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.6030,-0.7346,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.695 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.511 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,759,168692,C(CC1(CN=C(C2=CC=CC=C2)S1)NC1=CC=CC=C1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.6023,-0.7093,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.536 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.669 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,760,80763,C1[C@H](N2CC=CN=C2)CC2C3=CC=CC=C3N3CCN1[C@@H]23,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.6012,-0.7346,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.695 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.507 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,761,22192,C1=CC=C(CC2=CN(C3=CC=CC=C3)CN=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5992,-0.7398,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.712 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.486 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,762,71618,C(NC[C@H]1CC[C@H](COC2=CC=CC=C2)CC1)C1=CNCCO1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5928,-0.6616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.595 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.590 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,763,43456,C(NC[C@H]1CC[C@@H](COC2=CC=CC=C2)CC1)C1=CNCCO1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5928,-0.6616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.595 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.590 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,764,66248,C1=CCN(CC1)CC1=C2C=CC=CC2=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5872,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.639 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.535 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,765,26668,C1C=CC2[C@H](C1)CCC[C@H]2CCC1=CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5860,-0.6886,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.556 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.616 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,766,80771,C1NCC(C[C@H]1N1CC=CN=C1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5850,-0.6614,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.632 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.538 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,767,16541,C1=CC=C(C=C1)CC1=CC=C2O[C@H](C3=CC=CC=C3)CCC2=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5842,-0.7151,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.687 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.481 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,768,80773,C1CN2C[C@H](N3CC=CN=C3)CC3C=CN1[C@H]32,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5838,-0.7124,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.672 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.496 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,769,16539,C1=CC=C(COC2=CC=CC=C2CC2=CC=C3OCCCC3=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5836,-0.6421,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.602 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.565 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,770,168688,C1C=CC2(CN=C(C3=CC=CC=C3)S2)N1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5809,-0.6961,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.509 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.653 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,771,27196,C(NC(CNC1CCCCC1)C1=CC=CC=C1)C1=CC=CN1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5809,-0.7442,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.499 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.663 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,772,183418,C(CN1CCC(CCN2CCCCC2)CC1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5806,-0.7142,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.644 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.518 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,773,183414,C(CNCCCCCN1CCCCC1)NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5764,-0.7195,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.644 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.509 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,774,64135,C1NC[C@@H]1N1C=C(CC2=CC=CC=C2)N=N1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5706,-0.6661,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.507 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.634 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,775,127546,C(NCCC1CCCCC1)NC1=NNC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5700,-0.7095,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.632 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.508 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,776,26675,C1C=CC2[C@H](C1)CCC[C@H]2CC1=C2CCOCC2=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5658,-0.6628,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.563 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.569 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,777,27194,C(C1=CC=CN1)N(CC1=CC=CC=C1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5646,-0.6559,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.514 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.615 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,778,168677,C(CC1=CC=CC=C1)CSCC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5643,-0.6219,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.597 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.531 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,779,168684,C1N=C(C2=CC=CC=C2)SC1NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5640,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.406 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.722 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,780,80768,C1CN2C[C@H](N3C=NC4=CC=CC=C4C3)CC[C@H]2N1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5622,-0.6847,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.641 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.483 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,781,132918,C(NCCC1CCCCC1)NC1=NOC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5581,-0.7398,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.736 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.381 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,782,168685,C(CC1(CN=CS1)NC1=CC=CC=C1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5542,-0.6662,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.484 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.624 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,783,13076,C1CNC/C1=C(/CCCC1CCCCC1)NCCCN1CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5518,-0.7325,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.727 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.377 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,784,13093,C1=CC2=CC=C(CN3CCNCC3)N=C2C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5510,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.371 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.731 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,785,168681,C1C=CC2(CN=C(C3=CC=CC=C3)S2)N1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5510,-0.6259,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.560 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.541 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,786,132921,C(NC1=NOC=C1)NC12CC3CC(CC(C3)C1)C2,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5491,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.762 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.337 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,787,26719,C1=CC=C(OCN2COC=N2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5466,-0.7588,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.720 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.373 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,788,127548,C(NC1=NNC=C1)NC1CC2CCCC(C2)C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5428,-0.7376,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.666 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.420 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,789,127547,C(NC1=NNC=C1)NC12CCCC(CCC1)C2,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5427,-0.7362,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.664 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.421 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,790,135025,C1=CC=C([C@@H]2C[C@@H](C3=CC=CC=C3)OC3=CC=CC=C32)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5412,-0.7233,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.710 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.373 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,791,127549,C(NC1=NNC=C1)NC12CC3CC(CC(C3)C1)C2,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5404,-0.7497,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.680 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.401 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,792,16533,C1=CC=C(COC2=CC=C(CC3=CC=CC=C3OCC3=CC=CC=C3)C=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5402,-0.7311,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.477 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.603 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,793,80777,C1CN2C[C@H](N3CC=CN=C3)CC[C@H]2N1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5399,-0.6515,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.606 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.474 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,794,16538,C1=CC=C(CCCC2=CC=C3O[C@H](C4=CC=CC=C4)CCC3=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5392,-0.5996,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.551 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.528 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,795,26676,C1C=CC2[C@H](C1)CCC1OC=C(C[C@@H]21)C1=CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5367,-0.6171,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.550 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.524 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,796,124023,C1=CC=C(C2=C(C3=CC=CC=C3)N(C3=CC=CC=C3)C(C3OCO[C@H]3C[C@H]3COCO3)=N2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5346,-0.6461,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.640 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.430 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,797,80775,C1NCCC[C@H]1N1C=NC2=CC=CC=C2C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5318,-0.5854,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.527 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.537 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,798,26677,C1C=CC2[C@H](C1)CCC1OC3=CC=C4COCCC4=C3C[C@@H]21,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5312,-0.6172,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.558 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.505 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,799,66245,C1=C[C@H]2OC=C(CN2CC1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5307,-0.7214,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.528 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.534 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,800,168678,C1C=CC2(CN=CS2)N1C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5271,-0.6528,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.449 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.605 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,801,168671,C1C=CC2(CN=CS2)N1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5254,-0.6182,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.524 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.527 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,802,168673,C1N=CSC1NC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5251,-0.7406,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.348 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.702 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,803,26658,C1C=CC(CC1)CCCC1=CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5247,-0.7517,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.377 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.672 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,804,132919,C(NC1=NOC=C1)NC12CCCC(CCC1)C2,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5247,-0.7549,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.754 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.295 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,805,132920,C(NC1=NOC=C1)NC1CC2CCCC(C2)C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5245,-0.7559,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.755 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.294 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,806,168687,C(CC1CN=C(C2=CC=CC=C2)S1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5180,-0.5873,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.452 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.583 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,807,13074,C1CNC/C1=C(/CC12CCCC(CCC1)C2)NCCCN1CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5135,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.750 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.277 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,808,95501,C1=CC2=C(N=C(S[C@H]3CCCO3)NC2)S1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5113,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.541 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.481 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,809,18987,C(CCC1=CC=C(OCC2=CC=CC=C2)C=C1)NCCC1=CC=C(OCC2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5097,-0.6328,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.622 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.397 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,810,22191,C1=CC=C(N2C=CC=NC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5085,-0.7157,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.453 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.564 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,811,13075,C1CNC/C1=C(/CC1CC2CCCC(C2)C1)NCCCN1CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5071,-0.7527,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.748 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.267 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,812,168676,C(CC1CN=CS1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5033,-0.6010,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.419 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.588 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,813,43508,C1CC[C@H]2O[C@@H]3C[C@@H]4CC[C@@H]5[C@H](CCC6CCCC56)C4C[C@H]3OC2C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5022,-0.7211,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.684 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.320 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,814,43522,C1CC[C@H]2O[C@@H]3C[C@@H]4CC[C@H](CC4C[C@H]3OC2C1)C1CCCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.5003,-0.7266,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.689 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.311 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,815,65581,C(NCCCN1C=CN=C1)C1=CNCCO1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4996,-0.6829,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.519 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.480 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,816,43523,C1CC[C@H]2O[C@@H]3CCC(C[C@H]3OC2C1)[C@H]1CCC2CCCC2C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4990,-0.7258,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.689 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.309 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,817,13073,C1CNC/C1=C(/CC12CC3CC(CC(C3)C1)C2)NCCCN1CCOCC1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4900,-0.7616,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.757 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.223 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,818,16547,C1=CC=C(C=C1)CC1=CC=C(C=C1)OCC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4883,-0.7094,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.690 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.287 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,819,87704,C1C[C@H]2CCCC[C@@H](OCC3=CC=CC=C3)CC2C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4855,-0.6783,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.670 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.301 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,820,5057,C(NCC1CCCCC1)NC1=NN=CO1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4852,-0.5869,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.481 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.490 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,821,26665,C1C=CC(CC1)CCC1=C2CCOCC2=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4721,-0.5820,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.516 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.428 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,822,66252,C1=C[C@H]2OC3=C(CN2CC1)C1=CC=CC=C1C=C3,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4718,-0.7344,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.581 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.362 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,823,124026,C1=CC=C(C2=CN=C(C3OCO[C@H]3C[C@H]3COCO3)N2C2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4682,-0.5696,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.551 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.386 | Inactivity: 100.00%"
NEGATIVE SCAFFOLDS,824,124025,C1=CC=C(C2=CN(C3=CC=CC=C3)C(C3OCO[C@H]3C[C@H]3COCO3)=N2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,0,6,-0.4682,-0.5696,100.00,"e_coli: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.551 | Inactivity: 100.00% || s_aureus: 3 compounds (0 TP, 3 TN) | Avg Attr: -0.386 | Inactivity: 100.00%"
