"rank","fragment_id","fragment_smiles","total_compounds","tp_count","tn_count","fp_count","fn_count","avg_attribution","max_attribution","activity_rate_percent","positive_appearances","total_appearances","positive_consistency_percent","min_attribution_ever","max_attribution_ever","highest_attribution_example","lowest_attribution_example","inactive_positive_attribution_example","active_negative_attribution_example"
917,230220,C1=CC=C(C[Se][Se]C(CN2C=CN=C2)C2=CC=CC=C2)C=C1,6,6,0,0,0,0.6797,0.7581,100.00,6,6,100.0,0.605,0.758,HIGHEST ATTR (ACTIVE): CHEMBL5401259 | SMILES: CC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(C)C=C2)C=C1 | Attribution: 0.758 | Prediction: 0.968 | MW: 528.4 | LogP: 4.20,LOWEST ATTR (ACTIVE): CHEMBL5420991 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.605 | Prediction: 0.939 | MW: 638.1 | LogP: 6.20,,
918,233679,C1=C(OC2=C(C1)C1=NN=NN1CN2)C1=CC=CC=C1,6,6,0,0,0,0.6792,0.7268,100.00,6,6,100.0,0.658,0.727,HIGHEST ATTR (ACTIVE): CHEMBL4547741 | SMILES: S=C1NC2=C(C3=NN=NN13)C(C1=CC=C(Cl)C=C1)C1=CC=C3C=CC=CC3=C1O2 | Attribution: 0.727 | Prediction: 0.983 | MW: 417.9 | LogP: 5.27,LOWEST ATTR (ACTIVE): CHEMBL4519733 | SMILES: FC1=CC=C(C2C3=CC=C4C=CC=CC4=C3OC3=C2C2=NN=NN2C(=S)N3)C=C1 | Attribution: 0.658 | Prediction: 0.984 | MW: 401.4 | LogP: 4.76,,
919,228637,C1=C2[C@H](CC[C@H]3CC[C@H](N4N=CN=N4)CC23)CCC1,6,6,0,0,0,0.6777,0.6876,100.00,6,6,100.0,0.661,0.688,HIGHEST ATTR (ACTIVE): CHEMBL3742110 | SMILES: CN[C@@](C)(CO[C@H]1[C@H](N2N=NC(N)=N2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C | Attribution: 0.688 | Prediction: 0.999 | MW: 669.0 | LogP: 6.40,LOWEST ATTR (ACTIVE): CHEMBL3740011 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](N4N=NC(N)=N4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.661 | Prediction: 0.998 | MW: 654.9 | LogP: 6.14,,
920,229176,C(\C=C\C1=CC=CC=C1)CCN1CCCCC1,6,6,0,0,0,0.6743,0.7616,100.00,6,6,100.0,0.604,0.762,HIGHEST ATTR (ACTIVE): CHEMBL454816 | SMILES: CC1CCN(CC2CCC/C(=C\C3=CC=CC=C3)C2=O)CC1 | Attribution: 0.762 | Prediction: 0.901 | MW: 297.4 | LogP: 4.17,LOWEST ATTR (ACTIVE): CHEMBL487342 | SMILES: O=C1/C(=C/C2=CC=CC=C2)CCCCC1CN1CCCCC1 | Attribution: 0.604 | Prediction: 0.858 | MW: 297.4 | LogP: 4.32,,
921,228634,C(CC1CCCCC1)C1C[C@@H](N2N=CN=N2)CCC1,6,6,0,0,0,0.6731,0.6778,100.00,6,6,100.0,0.664,0.678,HIGHEST ATTR (ACTIVE): CHEMBL3741296 | SMILES: CCCN[C@@](C)(CO[C@H]1[C@H](N2N=NC(N)=N2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C | Attribution: 0.678 | Prediction: 0.998 | MW: 697.0 | LogP: 7.18,LOWEST ATTR (ACTIVE): CHEMBL3740165 | SMILES: CC(=O)NC1=NN([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)N=N1 | Attribution: 0.664 | Prediction: 0.997 | MW: 697.0 | LogP: 6.52,,
922,230638,C1=CC=C(COC2=CC=C(N3C=C(CC(CN4C=NC=N4)C4=CC=CC=C4)N=N3)C=C2)C=C1,6,6,0,0,0,0.6711,0.7175,100.00,6,6,100.0,0.598,0.717,HIGHEST ATTR (ACTIVE): CHEMBL5207687 | SMILES: C[C@@H](C1=CN(C2=CC=C(OCC3=CC=C(C(C)(C)C)C=C3)C=C2)N=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.717 | Prediction: 0.992 | MW: 558.6 | LogP: 5.71,LOWEST ATTR (ACTIVE): CHEMBL5172130 | SMILES: C[C@@H](C1=CN(C2=CC=C(OCC3=CC=C(Cl)C=C3)C=C2)N=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.598 | Prediction: 0.991 | MW: 537.0 | LogP: 5.06,,
923,230708,C1=NN(C2=CC=CC=C2)C[C@H]1N1C=CN=C1,6,6,0,0,0,0.6692,0.6863,100.00,6,6,100.0,0.662,0.686,HIGHEST ATTR (ACTIVE): CHEMBL468020 | SMILES: BrC1=CC=C(C2=NN(C3=CC=CC=C3)[C@H](C3=CC=C(Br)C=C3)[C@H]2N2C=CN=C2)C=C1 | Attribution: 0.686 | Prediction: 0.980 | MW: 522.2 | LogP: 6.62,LOWEST ATTR (ACTIVE): CHEMBL467954 | SMILES: CC1=CC=C(C2=NN(C3=CC=CC=C3)[C@H](C3=CC=C(C)C=C3)[C@H]2N2C=CN=C2)C=C1 | Attribution: 0.662 | Prediction: 0.971 | MW: 392.5 | LogP: 5.71,,
924,228641,C1CCC[C@H]2C3COC[C@@]12C[C@@H](N1N=CN=N1)C3,6,6,0,0,0,0.6671,0.6769,100.00,6,6,100.0,0.654,0.677,HIGHEST ATTR (ACTIVE): CHEMBL3742110 | SMILES: CN[C@@](C)(CO[C@H]1[C@H](N2N=NC(N)=N2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C | Attribution: 0.677 | Prediction: 0.999 | MW: 669.0 | LogP: 6.40,LOWEST ATTR (ACTIVE): CHEMBL3740011 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](N4N=NC(N)=N4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.654 | Prediction: 0.998 | MW: 654.9 | LogP: 6.14,,
925,230217,C1=CC=C(C[Se][Se]CCN2C=CN=C2)C=C1,6,6,0,0,0,0.6671,0.7616,100.00,6,6,100.0,0.546,0.762,HIGHEST ATTR (ACTIVE): CHEMBL5406202 | SMILES: C1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=CC=C2)C=C1 | Attribution: 0.762 | Prediction: 0.965 | MW: 500.4 | LogP: 3.59,LOWEST ATTR (ACTIVE): CHEMBL5420991 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.546 | Prediction: 0.939 | MW: 638.1 | LogP: 6.20,,
926,230219,C1=CC=C(C(CN2C=CN=C2)[Se][Se]CCN2C=CN=C2)C=C1,6,6,0,0,0,0.6661,0.7459,100.00,6,6,100.0,0.526,0.746,HIGHEST ATTR (ACTIVE): CHEMBL5401259 | SMILES: CC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(C)C=C2)C=C1 | Attribution: 0.746 | Prediction: 0.968 | MW: 528.4 | LogP: 4.20,LOWEST ATTR (ACTIVE): CHEMBL5420991 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.526 | Prediction: 0.939 | MW: 638.1 | LogP: 6.20,,
927,231328,C1=CCC(COCC[C@@H]2CCOC2)C1,6,6,0,0,0,0.6645,0.6721,100.00,6,6,100.0,0.653,0.672,HIGHEST ATTR (ACTIVE): CHEMBL295645 | SMILES: CC[C@H]1CO[C@H]2[C@@H]1[C@H](O)[C@H](OCC13C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC1C=C(C(C)C)C34C(=O)O)O[C@@H]2C | Attribution: 0.672 | Prediction: 0.965 | MW: 516.7 | LogP: 4.07,LOWEST ATTR (ACTIVE): CHEMBL296658 | SMILES: CC[C@@H]1CO[C@H]2[C@@H]1C[C@H](OCC13C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC1C=C(C(C)C)C34C(=O)O)O[C@@H]2C | Attribution: 0.653 | Prediction: 0.973 | MW: 500.7 | LogP: 5.10,,
928,233681,C1=CC(C2=CC=CC=C2)C(=CO1)C1=NN=NN1,6,6,0,0,0,0.6645,0.6897,100.00,6,6,100.0,0.607,0.690,HIGHEST ATTR (ACTIVE): CHEMBL4438209 | SMILES: S=C1NC2=C(C3=NN=NN13)C(C1=CC=CC=C1)C1=CC=C3C=CC=CC3=C1O2 | Attribution: 0.690 | Prediction: 0.981 | MW: 383.4 | LogP: 4.62,LOWEST ATTR (ACTIVE): CHEMBL4450674 | SMILES: O=[N+]([O-])C1=CC=CC(C2C3=CC=C4C=CC=CC4=C3OC3=C2C2=NN=NN2C(=S)N3)=C1 | Attribution: 0.607 | Prediction: 0.974 | MW: 428.4 | LogP: 4.53,,
929,228988,C1=CC=C(SCC2=NC3=CC=CC=C3O2)C=C1,6,6,0,0,0,0.6642,0.7183,100.00,6,6,100.0,0.637,0.718,HIGHEST ATTR (ACTIVE): CHEMBL233303 | SMILES: COC(=O)C1=CC=C2OC(CSC3=CC=CC=C3)=NC2=C1 | Attribution: 0.718 | Prediction: 0.983 | MW: 299.4 | LogP: 3.91,LOWEST ATTR (ACTIVE): CHEMBL395218 | SMILES: O=[N+]([O-])C1=CC=C2N=C(CSC3=CC=CC=C3)OC2=C1 | Attribution: 0.637 | Prediction: 0.992 | MW: 286.3 | LogP: 4.03,,
930,230636,C1=CC=C(COC2=CC=C(N3C=C(CCCN4C=NC=N4)N=N3)C=C2)C=C1,6,6,0,0,0,0.6639,0.6964,100.00,6,6,100.0,0.616,0.696,HIGHEST ATTR (ACTIVE): CHEMBL5194965 | SMILES: C[C@@H](C1=CN(C2=CC=C(OCC3=CC=C(OC(F)(F)F)C=C3)C=C2)N=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.696 | Prediction: 0.992 | MW: 586.5 | LogP: 5.31,LOWEST ATTR (ACTIVE): CHEMBL5193834 | SMILES: C[C@@H](C1=CN(C2=CC=C(OCC3=CC=C(C#N)C=C3)C=C2)N=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.616 | Prediction: 0.986 | MW: 527.5 | LogP: 4.28,,
931,230033,C1=CN=CC(C2=CC(=CS2)CNCCCN2C=NC=N2)=C1,6,6,0,0,0,0.6636,0.6962,100.00,6,6,100.0,0.633,0.696,HIGHEST ATTR (ACTIVE): CHEMBL3261665 | SMILES: C[C@@H](N1CCC2=C(C=C(C3=CC=CN=C3)S2)C1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.696 | Prediction: 0.993 | MW: 467.5 | LogP: 4.01,LOWEST ATTR (ACTIVE): CHEMBL3616816 | SMILES: C[C@@H](N1CC2=C(SC(C3=CC=C(C#N)N=C3)=C2)C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.633 | Prediction: 0.995 | MW: 492.5 | LogP: 3.48,,
932,230438,C1=CC=C(C(CN2C=CN=C2)[Se]CCN2C=CN=C2)C=C1,6,6,0,0,0,0.6627,0.7446,100.00,6,6,100.0,0.525,0.745,HIGHEST ATTR (ACTIVE): CHEMBL5395037 | SMILES: CC1=CC=C(C(CN2C=CN=C2)[Se]C(CN2C=CN=C2)C2=CC=C(C)C=C2)C=C1 | Attribution: 0.745 | Prediction: 0.967 | MW: 449.5 | LogP: 4.58,LOWEST ATTR (ACTIVE): CHEMBL5419958 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.525 | Prediction: 0.954 | MW: 559.2 | LogP: 6.58,,
933,236984,C1=CC2=C(CC3=CC=CC=C3)C3=CC=CC(OCC4=CC=CC=C4)=C3C=[N+]2CC1,6,6,0,0,0,0.6626,0.7108,100.00,6,6,100.0,0.581,0.711,HIGHEST ATTR (ACTIVE): CHEMBL1269241 | SMILES: COC1=CC=C2C(CC3=CC=C(C(C)C)C=C3)=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCC1=CC=C(C(C)(C)C)C=C1)OCO5 | Attribution: 0.711 | Prediction: 0.961 | MW: 600.8 | LogP: 8.68,LOWEST ATTR (ACTIVE): CHEMBL1269244 | SMILES: COC1=CC=C2C(CC3=CC=C(C(C)C)C=C3)=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCC1=CC(F)=C(F)C(F)=C1)OCO5 | Attribution: 0.581 | Prediction: 0.931 | MW: 598.6 | LogP: 7.80,,
934,233275,C1C=C(NC2=CC=CC=C2)CC2=C1N=CS2,6,6,0,0,0,0.6624,0.6889,100.00,6,6,100.0,0.602,0.689,HIGHEST ATTR (ACTIVE): CHEMBL288916 | SMILES: O=C1C=C(NC2=CC=C(F)C=C2)C(=O)C2=C1N=CS2 | Attribution: 0.689 | Prediction: 0.954 | MW: 274.3 | LogP: 2.66,LOWEST ATTR (ACTIVE): CHEMBL41136 | SMILES: O=C1C=C(NC2=CC=C(Cl)C=C2)C(=O)C2=C1N=CS2 | Attribution: 0.602 | Prediction: 0.955 | MW: 290.7 | LogP: 3.17,,
935,231381,C1=CC=C(C(CN2C=NC=N2)CN2CC=CN=C2)C=C1,6,6,0,0,0,0.6598,0.7528,100.00,6,6,100.0,0.451,0.753,HIGHEST ATTR (ACTIVE): CHEMBL58831 | SMILES: C[C@@H](N1C=NC2=CC(I)=CC=C2C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.753 | Prediction: 0.995 | MW: 523.3 | LogP: 3.02,LOWEST ATTR (ACTIVE): CHEMBL2323934 | SMILES: C[C@@H](N1C=NC2=CC3=C(C=C2C1=O)N=CS3)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.451 | Prediction: 0.991 | MW: 454.5 | LogP: 3.02,,
936,230037,C1=CC=C(C(CN2C=NC=N2)CNCC2=CSC(C3=CC=CN=C3)=C2)C=C1,6,6,0,0,0,0.6593,0.6978,100.00,6,6,100.0,0.634,0.698,HIGHEST ATTR (ACTIVE): CHEMBL3261665 | SMILES: C[C@@H](N1CCC2=C(C=C(C3=CC=CN=C3)S2)C1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.698 | Prediction: 0.993 | MW: 467.5 | LogP: 4.01,LOWEST ATTR (ACTIVE): CHEMBL3616816 | SMILES: C[C@@H](N1CC2=C(SC(C3=CC=C(C#N)N=C3)=C2)C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.634 | Prediction: 0.995 | MW: 492.5 | LogP: 3.48,,
937,228160,C1=CC2CCCCC2(CO[C@H]2C[C@@H]3OCO[C@@H]3CO2)C1,6,6,0,0,0,0.6588,0.6751,100.00,6,6,100.0,0.631,0.675,HIGHEST ATTR (ACTIVE): CHEMBL21515 | SMILES: CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2O[C@H](C)[C@H]4OC(C)(C)O[C@H]4[C@H]2O)C13C(=O)O | Attribution: 0.675 | Prediction: 0.983 | MW: 518.6 | LogP: 3.55,LOWEST ATTR (ACTIVE): CHEMBL279691 | SMILES: CC1O[C@H]2[C@H](C[C@H](OCC34C[C@@H]5[C@H](C)CC[C@H]5C5(C=O)CC3C=C(C(C)C)C45C(=O)O)O[C@@H]2C)O1 | Attribution: 0.631 | Prediction: 0.978 | MW: 488.6 | LogP: 4.19,,
938,228156,C1=CC2C3CC1C2(CO[C@H]1C[C@@H]2OCO[C@@H]2CO1)CCC3,6,6,0,0,0,0.6573,0.6746,100.00,6,6,100.0,0.628,0.675,HIGHEST ATTR (ACTIVE): CHEMBL21515 | SMILES: CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2O[C@H](C)[C@H]4OC(C)(C)O[C@H]4[C@H]2O)C13C(=O)O | Attribution: 0.675 | Prediction: 0.983 | MW: 518.6 | LogP: 3.55,LOWEST ATTR (ACTIVE): CHEMBL279691 | SMILES: CC1O[C@H]2[C@H](C[C@H](OCC34C[C@@H]5[C@H](C)CC[C@H]5C5(C=O)CC3C=C(C(C)C)C45C(=O)O)O[C@@H]2C)O1 | Attribution: 0.628 | Prediction: 0.978 | MW: 488.6 | LogP: 4.19,,
939,228644,C1=C(CCCC1)C1C[C@@H](N2N=CN=N2)CCC1,6,6,0,0,0,0.6553,0.6642,100.00,6,6,100.0,0.640,0.664,HIGHEST ATTR (ACTIVE): CHEMBL3742110 | SMILES: CN[C@@](C)(CO[C@H]1[C@H](N2N=NC(N)=N2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C | Attribution: 0.664 | Prediction: 0.999 | MW: 669.0 | LogP: 6.40,LOWEST ATTR (ACTIVE): CHEMBL3740011 | SMILES: CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](N4N=NC(N)=N4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O | Attribution: 0.640 | Prediction: 0.998 | MW: 654.9 | LogP: 6.14,,
940,228536,C1=CC=C(OCCCCNCC(CN2C=NC=N2)C2=CC=CC=C2)C=C1,6,6,0,0,0,0.6539,0.6808,100.00,6,6,100.0,0.609,0.681,HIGHEST ATTR (ACTIVE): CHEMBL1078822 | SMILES: CN(CCCCOC1=CC=CC=C1[N+](=O)[O-])CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.681 | Prediction: 0.991 | MW: 461.5 | LogP: 3.14,LOWEST ATTR (ACTIVE): CHEMBL1078253 | SMILES: CN(CCCCOC1=CC=C(Cl)C=C1)CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.609 | Prediction: 0.994 | MW: 450.9 | LogP: 3.89,,
941,234281,C1=CC=C([C@@H]2CC(CN3C=CN=C3)NO2)C=C1,6,6,0,0,0,0.6532,0.7451,100.00,6,6,100.0,0.558,0.745,HIGHEST ATTR (ACTIVE): CHEMBL304224 | SMILES: FC1=CC=C([C@]2(CN3C=CN=C3)C[C@@H](C3=CC=CC=C3)ON2CC2=CC=CC=C2)C=C1 | Attribution: 0.745 | Prediction: 0.941 | MW: 413.5 | LogP: 5.50,LOWEST ATTR (ACTIVE): CHEMBL292561 | SMILES: CN1O[C@H](C2=CC=C(Cl)C=C2)C[C@@]1(CN1C=CN=C1)C1=CC=C(Cl)C=C1 | Attribution: 0.558 | Prediction: 0.941 | MW: 388.3 | LogP: 5.09,,
942,228171,C1=CCC(CO[C@H]2C[C@@H]3OCO[C@@H]3CO2)C1,6,6,0,0,0,0.6524,0.6691,100.00,6,6,100.0,0.627,0.669,HIGHEST ATTR (ACTIVE): CHEMBL21515 | SMILES: CC(C)C1=CC2CC3(C=O)[C@@H]4CC[C@@H](C)[C@H]4CC2(CO[C@@H]2O[C@H](C)[C@H]4OC(C)(C)O[C@H]4[C@H]2O)C13C(=O)O | Attribution: 0.669 | Prediction: 0.983 | MW: 518.6 | LogP: 3.55,LOWEST ATTR (ACTIVE): CHEMBL279691 | SMILES: CC1O[C@H]2[C@H](C[C@H](OCC34C[C@@H]5[C@H](C)CC[C@H]5C5(C=O)CC3C=C(C(C)C)C45C(=O)O)O[C@@H]2C)O1 | Attribution: 0.627 | Prediction: 0.978 | MW: 488.6 | LogP: 4.19,,
943,236200,C1=CC=C(CNCCNCCC2=NN(CCCN3C=NC=N3)N=N2)C=C1,6,6,0,0,0,0.6520,0.6865,100.00,6,6,100.0,0.613,0.687,HIGHEST ATTR (ACTIVE): CHEMBL4590191 | SMILES: OC(CN1C=NC=N1)(CN1N=NC(CCN2CCN(CC3=CC=CC=C3)CC2)=N1)C1=CC=C(F)C=C1F | Attribution: 0.687 | Prediction: 0.997 | MW: 509.6 | LogP: 1.49,LOWEST ATTR (ACTIVE): CHEMBL4543152 | SMILES: CC(N1N=NC(CCN2CCN(C(C3=CC=CC=C3)C3=CC=CC=C3)CC2)=N1)C(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.613 | Prediction: 0.978 | MW: 599.7 | LogP: 3.64,,
944,233684,C1=CC=C(CC2=CNCN3N=NN=C23)C=C1,6,6,0,0,0,0.6520,0.6699,100.00,6,6,100.0,0.617,0.670,HIGHEST ATTR (ACTIVE): CHEMBL4438209 | SMILES: S=C1NC2=C(C3=NN=NN13)C(C1=CC=CC=C1)C1=CC=C3C=CC=CC3=C1O2 | Attribution: 0.670 | Prediction: 0.981 | MW: 383.4 | LogP: 4.62,LOWEST ATTR (ACTIVE): CHEMBL4450674 | SMILES: O=[N+]([O-])C1=CC=CC(C2C3=CC=C4C=CC=CC4=C3OC3=C2C2=NN=NN2C(=S)N3)=C1 | Attribution: 0.617 | Prediction: 0.974 | MW: 428.4 | LogP: 4.53,,
945,230221,C1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=CC=C2)C=C1,6,6,0,0,0,0.6516,0.7376,100.00,6,6,100.0,0.546,0.738,HIGHEST ATTR (ACTIVE): CHEMBL5401259 | SMILES: CC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(C)C=C2)C=C1 | Attribution: 0.738 | Prediction: 0.968 | MW: 528.4 | LogP: 4.20,LOWEST ATTR (ACTIVE): CHEMBL5420991 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se][Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.546 | Prediction: 0.939 | MW: 638.1 | LogP: 6.20,,
946,236196,C1=CC=C(CNCCNCCC2=NN(CC(CN3C=NC=N3)C3=CC=CC=C3)N=N2)C=C1,6,6,0,0,0,0.6511,0.6851,100.00,6,6,100.0,0.612,0.685,HIGHEST ATTR (ACTIVE): CHEMBL4590191 | SMILES: OC(CN1C=NC=N1)(CN1N=NC(CCN2CCN(CC3=CC=CC=C3)CC2)=N1)C1=CC=C(F)C=C1F | Attribution: 0.685 | Prediction: 0.997 | MW: 509.6 | LogP: 1.49,LOWEST ATTR (ACTIVE): CHEMBL4543152 | SMILES: CC(N1N=NC(CCN2CCN(C(C3=CC=CC=C3)C3=CC=CC=C3)CC2)=N1)C(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.612 | Prediction: 0.978 | MW: 599.7 | LogP: 3.64,,
947,231411,C1=CC=C2C(=C1)COC2CN1C=CN=C1,6,6,0,0,0,0.6500,0.7156,100.00,6,6,100.0,0.574,0.716,HIGHEST ATTR (ACTIVE): CHEMBL335487 | SMILES: C1=CC=C(C2=CC=C(C3(CN4C=CN=C4)OCC4=CC=CC=C43)C=C2)C=C1 | Attribution: 0.716 | Prediction: 0.968 | MW: 352.4 | LogP: 5.02,LOWEST ATTR (ACTIVE): CHEMBL132551 | SMILES: ClC1=CC=C(C2(CN3C=CN=C3)OCC3=CC=C(Cl)C=C32)C(Cl)=C1 | Attribution: 0.574 | Prediction: 0.982 | MW: 379.7 | LogP: 5.32,,
948,228534,C1=CC=C(OCCCCNCCCN2C=NC=N2)C=C1,6,6,0,0,0,0.6499,0.6722,100.00,6,6,100.0,0.623,0.672,HIGHEST ATTR (ACTIVE): CHEMBL1078822 | SMILES: CN(CCCCOC1=CC=CC=C1[N+](=O)[O-])CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.672 | Prediction: 0.991 | MW: 461.5 | LogP: 3.14,LOWEST ATTR (ACTIVE): CHEMBL1078253 | SMILES: CN(CCCCOC1=CC=C(Cl)C=C1)CC(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F | Attribution: 0.623 | Prediction: 0.994 | MW: 450.9 | LogP: 3.89,,
949,230439,C1=CC=C(C(CN2C=CN=C2)[Se]C(CN2C=CN=C2)C2=CC=CC=C2)C=C1,6,6,0,0,0,0.6469,0.7356,100.00,6,6,100.0,0.544,0.736,HIGHEST ATTR (ACTIVE): CHEMBL5395037 | SMILES: CC1=CC=C(C(CN2C=CN=C2)[Se]C(CN2C=CN=C2)C2=CC=C(C)C=C2)C=C1 | Attribution: 0.736 | Prediction: 0.967 | MW: 449.5 | LogP: 4.58,LOWEST ATTR (ACTIVE): CHEMBL5419958 | SMILES: ClC1=CC=C(C(CN2C=CN=C2)[Se]C(CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1 | Attribution: 0.544 | Prediction: 0.954 | MW: 559.2 | LogP: 6.58,,
950,233671,C1=CC=C(C2C3=CC=CC=C3OC3=C2C2=NN=NN2CN3)C=C1,6,6,0,0,0,0.6460,0.6729,100.00,6,6,100.0,0.604,0.673,HIGHEST ATTR (ACTIVE): CHEMBL4438209 | SMILES: S=C1NC2=C(C3=NN=NN13)C(C1=CC=CC=C1)C1=CC=C3C=CC=CC3=C1O2 | Attribution: 0.673 | Prediction: 0.981 | MW: 383.4 | LogP: 4.62,LOWEST ATTR (ACTIVE): CHEMBL4450674 | SMILES: O=[N+]([O-])C1=CC=CC(C2C3=CC=C4C=CC=CC4=C3OC3=C2C2=NN=NN2C(=S)N3)=C1 | Attribution: 0.604 | Prediction: 0.974 | MW: 428.4 | LogP: 4.53,,
951,236981,C1=CC=C(COC2=C3C=[N+]C(=C(CC4=CC=CC=C4)C3=CC=C2)C2=CC=CC=C2)C=C1,6,6,0,0,0,0.6452,0.6913,100.00,6,6,100.0,0.588,0.691,HIGHEST ATTR (ACTIVE): CHEMBL1269241 | SMILES: COC1=CC=C2C(CC3=CC=C(C(C)C)C=C3)=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCC1=CC=C(C(C)(C)C)C=C1)OCO5 | Attribution: 0.691 | Prediction: 0.961 | MW: 600.8 | LogP: 8.68,LOWEST ATTR (ACTIVE): CHEMBL1269244 | SMILES: COC1=CC=C2C(CC3=CC=C(C(C)C)C=C3)=C3C4=CC5=C(C=C4CC[N+]3=CC2=C1OCC1=CC(F)=C(F)C(F)=C1)OCO5 | Attribution: 0.588 | Prediction: 0.931 | MW: 598.6 | LogP: 7.80,,
