"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_max_attribution","avg_activity_rate_percent","pathogen_breakdown"
POSITIVE SCAFFOLDS,1,355,C1=CC2=C(N=C1)NC=CC2,S. aureus + E. coli (NOT C. albicans),2,622,609,13,0.6759,0.7616,97.60,"e_coli: 270 compounds (257 TP, 13 TN) | Avg Attr: 0.658 | Activity: 95.19% || s_aureus: 352 compounds (352 TP, 0 TN) | Avg Attr: 0.694 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4556,63864,C1=CN=C(SC2=CC=C3C=NC=NC3=C2)N=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6423,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.673 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.611 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4557,68680,C1CSC(C2=CC=CC=C2)N1N1C=NNC1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6421,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.754 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.530 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4558,24143,C(CSC1=NC=CC(NC2=CC=CC=C2)=N1)OCC1CCCC2CCC[C@H]21,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6419,0.7536,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.536 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.748 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4559,68203,C1=CC=C(C=C1)C1=CC=C2C=C[N+]=CC2=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6405,0.6745,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.666 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.615 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4560,51822,C1=CC=C2OCC(=CC2=C1)CC1=CCOC2=C1C=CC=C2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6405,0.6973,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.607 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.673 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4561,123461,C1=CC=C(N[C@H]2CC[C@H](NCCNC3=CC=CN=C3)CC2)N=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6398,0.6897,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.629 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.651 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4562,46376,C1=C(CC2=CCC[N+]=C2CC2=CC=CC(OCCCN3C=NC4=CC=CC=C43)=C2)OCO1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6385,0.6877,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.671 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.606 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4563,2714,C1NCC2(CN1)CC1=C(C=CC(=C1)CN1C=CC=N1)N1CCOC[C@@H]12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6384,0.7034,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.609 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.668 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4564,34235,C1=CC2=CC=CC=C2/C1=N\N=C/C1=NC2=CC=CC=C2CN1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6381,0.7383,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.578 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.699 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4565,51547,C1=NC(CN[C@@H]2CCCOC2)=CC2=C1OCCS2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6379,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.722 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.553 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4566,14387,C1=CC=C2C(=C1)SC1=CCC3=C(C=C(N4CCNCC4)C=C3)N12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6375,0.7406,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.595 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.680 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4567,20217,C1=CC(=[N+]CC1)CC1=CC=CC(OCCCN2C=CN=C2)=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6364,0.7134,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.686 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.587 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4568,8156,C1=CC2=NN(CN3CCNCC3)CN2C(=C1)NC1CC1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6350,0.6562,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.643 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.626 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4569,58803,C1=CC=C(NC2=NN3C(C4=CC=CO4)=NN=C3S2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6349,0.7598,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.620 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.650 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4570,98402,C1=C(CN2CCCCC2)SCN1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6346,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.513 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.756 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4571,103620,C1=CC=C(C2=CC(N3C=CC=N3)=NCN2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6343,0.7395,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.721 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.547 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4572,123466,C1N[C@H]2CC[C@H](NCCNC3=CC=CN=C3)C[C@@H]2O1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6333,0.7285,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.544 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.723 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4573,47499,C(CN1C=NC2=C1CNCN2)NCCOCC1=CNN=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6330,0.7498,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.648 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.618 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4574,123458,C1O[C@H]2C[C@@H](NCCNC3=CC=CN=C3)CC[C@@H]2N1C1=CC=CC=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6325,0.6932,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.594 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.671 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4575,60354,C(=N/N1C=NN(CN2CCCCC2)C1)\C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6323,0.7244,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.716 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.548 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4576,103619,C1=CN(C2=NCNC=C2)N=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6322,0.7372,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.713 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.552 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4577,56786,C(/C=C/C1=CN=CC(=C1)CC1CCNCC1)NCC1=CC2=CC=CC=C2S1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6321,0.7367,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.542 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.722 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4578,74896,C(=N/OCC1=CC=CC=C1)/C[C@@H](C1=CC=CC=C1)NCC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6308,0.7172,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.639 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.623 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4579,28447,C1CSC(N2N=C(C3=CC=CS3)CC2C2=CN(C3=CC=CC=C3)N=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6304,0.7390,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.611 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.649 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4580,74452,C(=N\C1=CC=C(SNC2=NOC=C2)C=C1)/C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6299,0.6919,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.595 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.665 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4581,2712,C1NCC2(CN1)CC1=C(C=C3ON=C(N4C=CC=N4)C3=C1)N1CCOC[C@@H]12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6292,0.6911,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.620 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.638 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4582,24138,C(CSC1=NC=CC(NC2=CC=CC=C2)=N1)O[C@@H]1CCCCCCC1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6268,0.7304,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.532 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.721 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4583,93668,C1CC2SCC(SCSC3=NC=CC=N3)=CN12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6260,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.490 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4584,66232,C1NCC(CC2=CC=CC=C2)(CC2=CC=CC3=CC=CC=C23)CN1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6252,0.7342,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.616 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.634 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4585,92556,C(/C=C/C1=CC=CC=C1)O/N=C\N1CCC(C2=CC=CC=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6249,0.7197,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.588 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.662 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4586,20209,C1=CC=C2C(=C1)CC[N+]1=CC3=C(OCCCN4C=CN=C4)C=CC=C3C=C21,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6245,0.7177,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.639 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.610 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4587,92293,C(CN1C=CC=N1)NCC1=CC=CO1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6244,0.6633,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.654 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.595 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4588,73708,C(CC1=CC=CS1)N[C@@H]1CN2C=C(CC3=CC=CN=C3)CS[C@H]12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6233,0.7238,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.555 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.692 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4589,59341,C(C1=CC=CC=C1)C1=CC(CN2C=NC3=CC=CC=C32)=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6227,0.6784,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.581 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.665 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4590,68204,C1=CC=C2C(=C1)NC1=C2C=C2C=[N+]C=CC2=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6225,0.6768,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.661 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.584 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4591,51813,C1=CC=C2OCC(=CC2=C1)CC1=CCOC2=C1C=CC1=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6211,0.6894,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.579 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.664 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4592,123467,C1NC[C@H](CCNCCNC2=CC=CN=C2)O1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6205,0.7096,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.540 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.701 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4593,20213,C1=CC=C(C=C1)C1=CC2=CC=CC(OCCCN3C=CN=C3)=C2C=[N+]1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6204,0.7044,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.637 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.604 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4594,60359,C(=N/N1CN(CN2CCCCC2)N=C1CC1=CC=CC=C1NC1=CC=CC=C1)\C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6203,0.6770,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.573 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.668 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4595,101055,C(OCC1=CN2CCC2SC1)C1=CNC2=CC3=C(C=C2C1)OCO3,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6196,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.478 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4596,33425,C1NN=C(C2=CNC3=CC(N4CCNCC4)=CC=C3C2)O1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6189,0.6878,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.679 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.559 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4597,66277,C1NC[C@H](CCNCCNC2=CC=CC=C2)O1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6187,0.7077,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.539 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.699 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4598,20214,C(OCCCN1C=CN=C1)C1=C[N+]=C(C=C1)C1=CC2=C(C=C1)OCO2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6183,0.7175,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.598 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.638 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4599,80607,C(=N/N1CN(CN2CCOCC2)N=C1CC1=CC=CC=C1NC1=CC=CC=C1)\C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6179,0.6667,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.584 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.652 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4600,66265,C1COC2=CC=C(NCCCCNCCN3CC=CC4=CC=CC=C43)N=C2N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6178,0.7239,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.706 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.530 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4601,95306,C1=CC=C(CN2CN(CNCCNC3=CC(=CC=C3)NC3CC3)N=C2C2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6177,0.6386,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.621 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.615 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4602,5139,C(C1=CC=CC=C1)C1=C(/C=C/C2=CNN=C2C2=CC=CC=C2)OC2=C3C=CCOC3=CC=C12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6168,0.7128,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.535 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.698 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4603,107404,C(=C/C1=CC(C2CCNCC2)=NN1C1=CC=CC=C1)\C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6154,0.7151,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.586 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.644 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4604,27013,C(NC1=NN2C(COC3=CC=CC=C3)=NN=C2SC1)C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6146,0.7280,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.641 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.588 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4605,108382,C(O/N=C\N1CCC(C2=CC=CC=C2)=N1)C1=CC=CO1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6138,0.7021,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.575 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.652 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4606,34018,C(CN1C=CC=N1)NC1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6137,0.6428,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.618 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.609 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4607,83381,C(CNCCCC1=CC=CC=C1)NCC1=CC=CC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6132,0.6510,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.634 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.592 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4608,21721,C(CNCCN1C=CC=C1)NC=CCSC1=NN=CS1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6113,0.6350,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.625 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.598 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4609,59154,C1=CC=C(/N=N/NCCNC2=CC(=CC=C2)NC2CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6111,0.6496,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.594 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.628 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4610,20210,C(OCCCN1C=CN=C1)C1=C[N+]2=C(C=C1)C1=CC3=C(C=C1CC2)OCO3,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6110,0.7157,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.599 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.623 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4611,101056,C(OCC1=CN2CCC2SC1)C1=CNC=C(CC2=COCO2)C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6108,0.7528,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.478 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.744 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4612,101057,C(OCC1=CNCSC1)C1=CNC2=CC3=C(C=C2C1)OCO3,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6105,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.519 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.702 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4613,5146,C(C1=CC=CC=C1)C1=C(/C=C/C2=CNN=C2C2=CC=CC=C2)OC2=CC=CC=C12,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6102,0.6405,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.636 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.585 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4614,95304,C1=CC=C(CN2CN(CN3CCN(C4=CC(=CC=C4)NC4CC4)CC3)N=C2C2=CC=CC=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6101,0.6354,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.617 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.603 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4615,66270,C1=CC=C(NCCCCNCCN2CC=CC3=CC=CC=C32)N=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6098,0.7382,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.737 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.482 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4616,101058,C(OCC=CN1CCC1)C1=CNC2=CC3=C(C=C2C1)OCO3,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6096,0.7543,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.472 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.747 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4617,39538,C1=CC=C(NC2=CC=CC(NCC3CCCNC3)=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6095,0.6478,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.603 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.616 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4618,109574,C1CSC(N(CC2=CC=CC=C2)N=CC2=CC=CC=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6085,0.6903,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.561 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.656 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4619,47502,C(CN1C=CN=C1)NCCOCC1=CNN=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6076,0.6992,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.599 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.616 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4620,59152,C1=CC=C(/N=N/N2CCN(C3=CC(=CC=C3)NC3CC3)CC2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6068,0.6446,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.595 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.619 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4621,2836,C(=C/N1C=CN=C1)\C1=C(C=CC=C1)CCC1=CC2=C(C=C1)OCO2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6068,0.7616,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.762 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.452 | Activity: 100.00%"
POSITIVE SCAFFOLDS,4622,39540,C1=CC=C(NC2=CC=CC(N3CC4CCCNC4C3)=C2)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.6065,0.6420,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.598 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.615 | Activity: 100.00%"
