"query_type","rank","fragment_id","fragment_smiles","pathogen_combination","pathogen_count","total_compounds_both_pathogens","total_tp_count","total_tn_count","overall_avg_attribution","overall_max_attribution","avg_activity_rate_percent","pathogen_breakdown"
POSITIVE SUBSTITUENTS,1,2250,N-C-CF,S. aureus + E. coli (NOT C. albicans),2,469,469,0,0.3570,0.3808,100.00,"e_coli: 182 compounds (182 TP, 0 TN) | Avg Attr: 0.350 | Activity: 100.00% || s_aureus: 287 compounds (287 TP, 0 TN) | Avg Attr: 0.364 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,711,76953,CCC1=NOC(C2=CC=C(Cl)C=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3408,0.3749,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.368 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.313 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,712,49475,CC1(N)CN(C(-CF)-C(F)-CN)C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3406,0.3778,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.375 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.306 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,713,91136,O=CCNC(=O)CSCC(F)(F)F,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3400,0.3806,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.352 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.328 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,714,123469,C-C(C#N)-C-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3383,0.3448,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.335 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.342 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,715,12185,C-C(F)-C(N1CCC(N)CC1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3380,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.380 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.296 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,716,10902,C-C(F)-C(N1CCC(NC(C)=O)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3374,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.381 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.294 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,717,74985,C-C(Cl)-C(N1CCN(C)CC1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3363,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.356 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.317 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,718,93129,N-CC1=CC(F)=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3362,0.3549,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.332 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.341 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,719,14017,C-C(F)-C(N1CC(C)(NC)C1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3361,0.3580,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.351 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.321 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,720,51007,C-C(F)-C(N1CC(N)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3353,0.3570,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.352 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.319 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,721,31001,C-C-C(C1=CC(C)=NC(C)=C1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3338,0.3705,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.366 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.301 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,722,16066,CC-C(F)-C(N1CC2CC1CN2)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3328,0.3674,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.361 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.304 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,723,70811,N=C/C=C/C1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3317,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.314 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.350 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,724,9122,CCS(=O)(=O)CC(=O)NCC=O,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3314,0.3733,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.341 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.322 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,725,2185,C-C(F)-C(N1CC[C@@H](C(C)(C)N)C1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3310,0.3762,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.370 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.292 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,726,21816,CCCCS(=O)(=O)CC(=O)NCC=O,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3304,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.336 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.325 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,727,47717,NC-C(F)-C(N1CC(N)C1)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3298,0.3734,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.369 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.291 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,728,87154,C-C(F)-C(N1CC[C@@H](N)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3290,0.3758,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.373 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.285 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,729,62651,NC-C(F)-C(N1CCC(N)C1)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3285,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.381 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.276 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,730,15270,N#CC1=C(N)N(C2=CC=CN=C2)C2=C(C1)C(=O)CCC2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3274,0.3789,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.290 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.365 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,731,111934,C-C(F)-C(N1CCN2CCCC1C2)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3273,0.3645,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.362 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.293 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,732,72415,COC1=CC(C)=C(S(=O)(=O)N2CCCCC2)C=C1OC,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3265,0.3703,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.344 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.309 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,733,10624,C-C(F)-C(N1C[C@@H](N)C[C@@H]1C)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3264,0.3573,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.355 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.297 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,734,69583,CCCS(=O)(=O)CC(=O)NCC=O,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3263,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.325 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.328 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,735,21725,O=CCNC(=O)CN1C=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3261,0.3396,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.321 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.331 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,736,32753,CC1=C(C(=O)NCC(-N)-N)OC=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3235,0.3660,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.287 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.360 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,737,16094,CC1(C)CC(=O)C2=C(C1)N(C1=CC=CN=C1)C(N)=C(C#N)C2,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3229,0.3713,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.287 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.358 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,738,12942,O=CCNC(=O)CS(=O)(=O)CC(F)(F)F,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3196,0.3631,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.320 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.319 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,739,20916,C-C(F)-C(N1CCN2CCC1CC2)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3185,0.3787,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.378 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.259 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,740,37057,N#CCS(=O)(=O)CC(=O)NCC=O,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3173,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.315 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.320 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,741,82048,C-C(F)-C(N1CCNC(C)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3169,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.377 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.257 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,742,40488,O=CCNC(=O)C[S+]([O-])CC(F)(F)F,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3137,0.3422,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.293 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.334 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,743,40217,C=N/NC(=S)NC1=CC=C(C)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3113,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.243 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.380 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,744,102289,C-C(F)-C(N1CC[C@H]([C@@H](C)N)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3102,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.379 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.241 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,745,102264,C-C(F)-C(N1CC(C)(N)C1)-COCCC,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3089,0.3589,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.353 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,746,85333,NCCC(N)CO,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3086,0.3516,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.294 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.323 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,747,31520,CC(C)(C)C-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3077,0.3448,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.338 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.277 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,748,57371,CCOS(=O)(=O)[O-],S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3053,0.3694,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.248 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.362 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,749,52614,F[C@@H]1CC1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3052,0.3684,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.364 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.247 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,750,48738,COC(-CO)-C-CO,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3048,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.315 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.295 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,751,20296,C-C(F)-C(N1CCNC(=O)C1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3029,0.3390,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.295 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.311 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,752,16779,CC1=COC(C2=CC=C(F)C=C2)=N1,S. aureus + E. coli (NOT C. albicans),2,7,6,1,0.3021,0.3694,87.50,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.265 | Activity: 100.00% || s_aureus: 4 compounds (3 TP, 1 TN) | Avg Attr: 0.340 | Activity: 75.00%"
POSITIVE SUBSTITUENTS,753,33136,C-C(N)-C(N1CCN(C)CC1)-C,S. aureus + E. coli (NOT C. albicans),2,8,6,2,0.3020,0.3808,80.00,"e_coli: 5 compounds (3 TP, 2 TN) | Avg Attr: 0.292 | Activity: 60.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.312 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,754,53341,N#CC[S+]([O-])CC(=O)NCC=O,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3014,0.3450,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.266 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.337 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,755,93127,FC1=CC=CC(C-NC2=CC=CC=C2)=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3003,0.3225,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.313 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.287 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,756,11672,C[C@@H]1[C@@H](N)CN1C(-CF)-C(F)-CN,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.3002,0.3726,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.369 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.232 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,757,56528,C-C(F)-C(N1CCC(N(C)C(C)=O)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2992,0.3793,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.374 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.225 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,758,32549,C-C(F)-C(N1CC/C(=N/OC)C(C)(CN)C1)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2945,0.3162,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.282 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.307 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,759,35946,C-C(F)-C(N1CCC(CNCC)C1)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2917,0.3327,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.328 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.256 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,760,35503,CC(=O)NC1=C(F)C=CC=C1F,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2912,0.3387,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.331 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.251 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,761,140659,CC(C)(C)CCN,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2909,0.3743,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.250 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.332 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,762,8950,C-C-C(CNC1=CC=C(S(N)(=O)=O)C=C1)-C,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2908,0.3235,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.287 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.294 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,763,25397,C-C(F)-C(N1CC2C[C@@H]1CN2)-N,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2899,0.3402,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.326 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.254 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,764,102256,O=C(\C=C\C1=CC=C(C(F)(F)F)C=C1)C1=NC=CS1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2897,0.3064,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.279 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.300 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,765,27016,N=C(NC(=O)C1=CC=CC=C1O)CS,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2895,0.3429,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.303 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.275 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,766,36376,C-C(F)-C(N1CC(N)C1C)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2875,0.3602,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.359 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.216 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,767,20946,COC1=CC=C2NC(S)=NC2=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2865,0.3074,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.285 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.288 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,768,31812,C-C(F)-C(N1CCC(CN)C1)-COCCC,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2853,0.3506,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.348 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.222 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,769,44470,CCC1=C(OC)C(C(C)C)=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2835,0.3690,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.345 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.223 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,770,57909,C-C(F)-C(N1C[C@@H]2C[C@H]1CN2)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2794,0.3231,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.321 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.238 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,771,47958,CC(C)ON,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2787,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.336 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.221 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,772,55782,NC1=CC=CC(Cl)=C1C(=O)NNC1=CC=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2785,0.3680,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.366 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.191 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,773,55698,C-C(F)-C(N1CC[C@@H]([C@H](C)N)C1)-COC,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2773,0.3808,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.374 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.181 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,774,68768,C-C(F)-C(N1C[C@H]2CC[C@@H](C1)N2C)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2761,0.3035,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.295 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.257 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,775,72016,NNC(=O)C1=CC=C(C2=CC=CC=C2[N+](=O)[O-])O1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2744,0.3371,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.331 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.218 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,776,93107,FC(F)(F)C1=CC(NCN2N=COC2=S)=CC=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2741,0.3206,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.251 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.297 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,777,26422,C-C(F)-C(N1CC/C(=N/OCC)C(C)(CN)C1)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2724,0.2926,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.260 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.285 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,778,31607,CC(=O)NCC1=CC=CO1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2636,0.3362,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.205 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.323 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,779,40171,CO/N=C(\C(=O)NCC=O)C1=NSC(N)=N1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2598,0.3447,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.209 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.311 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,780,109362,C-C(F)-C(N1C[C@@H]2C[C@H]1CN2C)-CCl,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2576,0.3342,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.332 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.183 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,781,34025,CC(=O)NC1CCCCC1,S. aureus + E. coli (NOT C. albicans),2,7,6,1,0.2567,0.3163,87.50,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.303 | Activity: 100.00% || s_aureus: 4 compounds (3 TP, 1 TN) | Avg Attr: 0.211 | Activity: 75.00%"
POSITIVE SUBSTITUENTS,782,77080,NCCC(=O)NC1=CC=C(C(F)(F)F)C=C1,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2562,0.3110,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.249 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.263 | Activity: 100.00%"
POSITIVE SUBSTITUENTS,783,25184,C-C(F)-C(N1C[C@@H]2C[C@H]1CN2C)-CF,S. aureus + E. coli (NOT C. albicans),2,6,6,0,0.2556,0.3184,100.00,"e_coli: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.316 | Activity: 100.00% || s_aureus: 3 compounds (3 TP, 0 TN) | Avg Attr: 0.195 | Activity: 100.00%"
